frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,http.request.method,http.host,http.user_agent,http.response.code,dns.qry.name,dns.resp.name,dns.resp.type,dns.resp.ttl,tls.handshake.ciphersuite,tls.handshake.ciphersuite,tls.handshake.session_id,tls.handshake.certificates
3041,May 18, 2023 20:46:22.545061280 -03,172.16.5.71,224.0.0.251,,,5353,5353,,,,,,71.5.16.172.in-addr.arpa,1.B.D.8.2.0.E.F.F.F.9.4.2.D.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android.local,Android.local,71.5.16.172.in-addr.arpa,1.B.D.8.2.0.E.F.F.F.9.4.2.D.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android.local,12,12,1,28,47,12,47,12,47,1,28,120,120,120,120,120,120,120,,,,
3042,May 18, 2023 20:46:22.545811732 -03,172.16.0.146,224.0.0.251,,,5353,5353,,,,,_%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local,_googlecast._tcp.local,,,,,,,
3043,May 18, 2023 20:46:22.547649210 -03,172.16.10.4,224.0.0.251,,,5353,5353,,,,,{"nm":"Redmi Note 11","as":"[8194]","ip":"4"}._mi-connect._udp.local,,33,120,,,,
3044,May 18, 2023 20:46:22.547653646 -03,172.16.5.17,224.0.0.251,,,5353,5353,,,,,{"nm":"Redmi Note 9","as":"[8194]","ip":"17"}._mi-connect._udp.local,,33,120,,,,
3045,May 18, 2023 20:46:22.644380559 -03,172.16.7.183,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_airplay._tcp.local,_raop._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3046,May 18, 2023 20:46:22.648325893 -03,172.16.4.103,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3047,May 18, 2023 20:46:22.648333643 -03,172.16.10.4,224.0.0.251,,,5353,5353,,,,,,_services._dns-sd._udp.local,4.10.16.172.in-addr.arpa,B.8.6.9.7.2.9.F.7.F.6.1.6.C.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,4.10.16.172.in-addr.arpa,B.8.6.9.7.2.9.F.7.F.6.1.6.C.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,12,12,12,47,12,47,12,4500,120,120,120,120,,,,
3048,May 18, 2023 20:46:22.648338518 -03,172.16.0.253,224.0.0.251,,,5353,5353,,,,,,{"nm":"Dr. Arthur Leitão","as":"[8194]","ip":"253"}._mi-connect._udp.local,_services._dns-sd._udp.local,_mi-connect._udp.local,{"nm":"Dr. Arthur Leitão","as":"[8194]","ip":"253"}._mi-connect._udp.local,16,12,12,47,16,33,4500,4500,4500,4500,,,,
3049,May 18, 2023 20:46:22.750209937 -03,172.16.5.17,224.0.0.251,,,5353,5353,,,,,,17.5.16.172.in-addr.arpa,3.5.F.3.4.B.7.7.6.C.3.3.1.F.4.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-3.local,Android-3.local,17.5.16.172.in-addr.arpa,3.5.F.3.4.B.7.7.6.C.3.3.1.F.4.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-3.local,12,12,1,28,47,12,47,12,47,1,28,120,120,120,120,120,120,120,,,,
3050,May 18, 2023 20:46:22.750221685 -03,172.16.8.0,224.0.0.251,,,5353,5353,,,,,lb._dns-sd._udp.local,_companion-link._tcp.local,_airplay._tcp.local,_raop._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3051,May 18, 2023 20:46:22.750220548 -03,172.16.0.42,224.0.0.251,,,5353,5353,,,,,,Android-120.local,47,1,120,,,,
3052,May 18, 2023 20:46:22.849839227 -03,172.16.7.153,224.0.0.251,,,5353,5353,,,,,,iPad de Pedro._device-info._tcp.local,_companion-link._tcp.local,16,12,4500,4500,,,,
3053,May 18, 2023 20:46:22.851125795 -03,172.16.5.62,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3054,May 18, 2023 20:46:22.852974167 -03,172.16.7.250,224.0.0.251,,,5353,5353,,,,,,DESKTOP-5N4ENBI.local,47,1,28,120,,,,
3055,May 18, 2023 20:46:22.852974275 -03,172.16.7.250,224.0.0.251,,,5353,5353,,,,,,DESKTOP-5N4ENBI.local,1,10,,,,
3056,May 18, 2023 20:46:22.852974342 -03,172.16.7.250,224.0.0.251,,,5353,5353,,,,,,DESKTOP-5N4ENBI.local,47,1,28,120,,,,
3057,May 18, 2023 20:46:22.952180148 -03,172.16.9.54,224.0.0.251,,,5353,5353,,,,,lb._dns-sd._udp.local,_companion-link._tcp.local,_homekit._tcp.local,_raop._tcp.local,_airplay._tcp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4499,4500,,,,
3058,May 18, 2023 20:46:22.954060473 -03,172.16.7.178,224.0.0.251,,,5353,5353,,,,,_airplay._tcp.local,_raop._tcp.local,<Root>,41,,,,,
3059,May 18, 2023 20:46:22.954062265 -03,172.16.3.54,224.0.0.251,,,5353,5353,,,,,_googlecast._tcp.local,,,,,,,
3060,May 18, 2023 20:46:22.955353276 -03,172.16.0.66,224.0.0.251,,,5353,5353,,,,,,66.0.16.172.in-addr.arpa,9.1.1.8.9.0.E.F.F.F.6.D.C.C.E.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-43.local,Android-43.local,66.0.16.172.in-addr.arpa,9.1.1.8.9.0.E.F.F.F.6.D.C.C.E.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-43.local,12,12,1,28,47,12,47,12,47,1,28,120,120,120,120,120,120,120,,,,
3061,May 18, 2023 20:46:22.955361180 -03,172.16.10.4,224.0.0.251,,,5353,5353,,,,,Android-7.local,Android-7.local,Android-7.local,Android-7.local,1,28,120,120,,,,
3062,May 18, 2023 20:46:23.054182046 -03,172.16.9.217,224.0.0.251,,,5353,5353,,,,,,217.9.16.172.in-addr.arpa,F.C.0.8.9.F.E.F.F.F.2.4.7.B.0.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-166.local,Android-166.local,217.9.16.172.in-addr.arpa,F.C.0.8.9.F.E.F.F.F.2.4.7.B.0.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-166.local,12,12,1,28,47,12,47,12,47,1,28,120,120,120,120,120,120,120,,,,
3063,May 18, 2023 20:46:23.054913340 -03,172.16.3.54,224.0.0.251,,,5353,5353,,,,,_googlecast._tcp.local,,,,,,,
3064,May 18, 2023 20:46:23.058783719 -03,172.16.7.203,224.0.0.251,,,5353,5353,,,,,_googlecast._tcp.local,_E7A62841._sub._googlecast._tcp.local,_DD4BFB02._sub._googlecast._tcp.local,_B40536E3._sub._googlecast._tcp.local,_693198E4._sub._googlecast._tcp.local,_AF3BA17C._sub._googlecast._tcp.local,_googlecast._tcp.local,12,120,,,,
3065,May 18, 2023 20:46:23.058792139 -03,172.16.0.82,224.0.0.251,,,5353,5353,,,,,,82.0.16.172.in-addr.arpa,A.C.3.4.6.F.E.F.F.F.2.E.0.6.6.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-9.local,Android-9.local,82.0.16.172.in-addr.arpa,A.C.3.4.6.F.E.F.F.F.2.E.0.6.6.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-9.local,12,12,1,28,47,12,47,12,47,1,28,120,120,120,120,120,120,120,,,,
3066,May 18, 2023 20:46:23.058797140 -03,172.16.0.253,224.0.0.251,,,5353,5353,,,,,Android-9.local,Android-9.local,Android-9.local,Android-9.local,1,28,120,120,,,,
3067,May 18, 2023 20:46:23.156739926 -03,172.16.6.122,224.0.0.251,,,5353,5353,,,,,,122.6.16.172.in-addr.arpa,6.4.D.4.E.E.6.A.5.4.E.B.2.E.A.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-41.local,Android-41.local,{"nm":"POCO X4 Pro 5G","as":"[8194]","ip":"122"}._mi-connect._udp.local,122.6.16.172.in-addr.arpa,6.4.D.4.E.E.6.A.5.4.E.B.2.E.A.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-41.local,33,12,12,1,28,47,16,33,47,12,47,12,47,1,28,120,120,120,120,120,120,120,120,120,,,,
3068,May 18, 2023 20:46:23.162691508 -03,172.16.7.183,224.0.0.251,,,5353,5353,,,,,iPad de Pedro._companion-link._tcp.local,<Root>,41,,,,,
3069,May 18, 2023 20:46:23.162691482 -03,172.16.7.250,172.16.63.255,,,137,137,,,,,,,,,,,,
3070,May 18, 2023 20:46:23.162717870 -03,172.16.7.54,224.0.0.251,,,5353,5353,,,,,,172-16-7-54.local,1,10,,,,
3071,May 18, 2023 20:46:23.259005125 -03,172.16.5.200,224.0.0.251,,,5353,5353,,,,,,_mi-connect._udp.local,12,0,,,,
3072,May 18, 2023 20:46:23.264177883 -03,172.16.7.226,224.0.0.251,,,5353,5353,,,,,,fedora.local,1,10,,,,
3073,May 18, 2023 20:46:23.264180901 -03,172.16.7.153,224.0.0.251,,,5353,5353,,,,,,iPad de Pedro._device-info._tcp.local,_companion-link._tcp.local,16,12,4500,4500,,,,
3074,May 18, 2023 20:46:23.362895063 -03,172.16.2.249,224.0.0.251,,,40167,5353,,,,,Android-3.local,,,,,,,
3075,May 18, 2023 20:46:23.363567703 -03,172.16.3.75,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_homekit._tcp.local,_airplay._tcp.local,_raop._tcp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4499,4500,,,,
3076,May 18, 2023 20:46:23.363575398 -03,172.16.5.237,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3077,May 18, 2023 20:46:23.364773244 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3078,May 18, 2023 20:46:23.366488831 -03,172.16.10.4,224.0.0.251,,,5353,5353,,,,,Android-7.local,Android-7.local,Android-7.local,Android-7.local,1,28,120,120,,,,
3079,May 18, 2023 20:46:23.464974012 -03,172.16.0.143,224.0.0.251,,,5353,5353,,,,,,143.0.16.172.in-addr.arpa,2.1.E.7.C.7.E.F.F.F.0.4.7.8.A.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-106.local,Android-106.local,143.0.16.172.in-addr.arpa,2.1.E.7.C.7.E.F.F.F.0.4.7.8.A.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,Android-106.local,12,12,1,28,47,12,47,12,47,1,28,120,120,120,120,120,120,120,,,,
3080,May 18, 2023 20:46:23.464984238 -03,172.16.2.249,224.0.0.251,,,40167,5353,,,,,fedora.local,,,,,,,
3081,May 18, 2023 20:46:23.467780928 -03,172.16.0.102,255.255.255.255,,,10665,10665,,,,,,,,,,,,
3082,May 18, 2023 20:46:23.467787249 -03,172.16.0.253,224.0.0.251,,,5353,5353,,,,,Android-9.local,Android-9.local,Android-9.local,Android-9.local,1,28,120,120,,,,
3083,May 18, 2023 20:46:23.566313913 -03,172.16.0.146,224.0.0.251,,,5353,5353,,,,,_%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local,_googlecast._tcp.local,,,,,,,
3084,May 18, 2023 20:46:23.566747513 -03,172.16.2.249,224.0.0.251,,,40167,5353,,,,,172-16-7-54.local,,,,,,,
3085,May 18, 2023 20:46:23.572169777 -03,172.16.0.235,224.0.0.251,,,5353,5353,,,,,_%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local,_googlecast._tcp.local,,,,,,,
3086,May 18, 2023 20:46:23.572175847 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3087,May 18, 2023 20:46:23.572169899 -03,172.16.1.81,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
3088,May 18, 2023 20:46:23.669097285 -03,172.16.3.249,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4500,4500,,,,
3089,May 18, 2023 20:46:23.669097172 -03,172.16.2.9,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,lb._dns-sd._udp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3090,May 18, 2023 20:46:23.672252457 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3091,May 18, 2023 20:46:23.672260146 -03,172.16.0.253,224.0.0.251,,,5353,5353,,,,,,{"nm":"Dr. Arthur Leitão","as":"[8194]","ip":"253"}._mi-connect._udp.local,47,16,33,4500,,,,
3092,May 18, 2023 20:46:23.676066146 -03,172.16.7.153,224.0.0.251,,,5353,5353,,,,,,iPad de Pedro._companion-link._tcp.local,iPad de Pedro._companion-link._tcp.local,16,47,16,33,4500,4500,,,,
3093,May 18, 2023 20:46:23.676068472 -03,172.16.6.18,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,iPad de Pedro._companion-link._tcp.local,iPad de Erika Vitoria._companion-link._tcp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4500,4500,,,,
3094,May 18, 2023 20:46:23.676066265 -03,172.16.10.4,224.0.0.251,,,5353,5353,,,,,Android-7.local,Android-7.local,Android-7.local,Android-7.local,1,28,120,120,,,,
3095,May 18, 2023 20:46:23.777067380 -03,172.16.2.9,224.0.0.251,,,5353,5353,,,,,iPad de Erika Vitoria._companion-link._tcp.local,iPad de Pedro._companion-link._tcp.local,<Root>,41,,,,,
3096,May 18, 2023 20:46:23.777074952 -03,172.16.4.103,224.0.0.251,,,5353,5353,,,,,iPad de Erika Vitoria._companion-link._tcp.local,<Root>,41,,,,,
3097,May 18, 2023 20:46:23.777074960 -03,172.16.9.21,224.0.0.251,,,5353,5353,,,,,,iPad de Erika Vitoria._device-info._tcp.local,_companion-link._tcp.local,16,12,4500,4500,,,,
3098,May 18, 2023 20:46:23.873378942 -03,172.16.8.56,224.0.0.251,,,5353,5353,,,,,iPad de Erika Vitoria._companion-link._tcp.local,<Root>,41,,,,,
3099,May 18, 2023 20:46:23.874243447 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3100,May 18, 2023 20:46:23.878523162 -03,172.16.5.62,224.0.0.251,,,5353,5353,,,,,iPad de Erika Vitoria._companion-link._tcp.local,<Root>,41,,,,,
3101,May 18, 2023 20:46:23.878524789 -03,172.16.7.183,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_airplay._tcp.local,_raop._tcp.local,_sleep-proxy._udp.local,iPad de Pedro._companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
3102,May 18, 2023 20:46:23.878533368 -03,172.16.2.249,224.0.0.251,,,40167,5353,,,,,iPad de Pedro._companion-link._tcp.local,,,,,,,
3103,May 18, 2023 20:46:23.878534119 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3104,May 18, 2023 20:46:23.981546778 -03,172.16.5.237,224.0.0.251,,,5353,5353,,,,,iPad de Erika Vitoria._companion-link._tcp.local,<Root>,41,,,,,
3105,May 18, 2023 20:46:23.981573338 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3106,May 18, 2023 20:46:24.078300763 -03,0.0.0.0,255.255.255.255,,,68,67,,,,,,,,,,,,
3107,May 18, 2023 20:46:24.081786080 -03,172.16.9.131,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3108,May 18, 2023 20:46:24.081788523 -03,172.16.8.116,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
3109,May 18, 2023 20:46:24.081789642 -03,172.16.8.0,224.0.0.251,,,5353,5353,,,,,lb._dns-sd._udp.local,_companion-link._tcp.local,_airplay._tcp.local,_raop._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,iPad de Pedro._companion-link._tcp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4500,4500,,,,
3110,May 18, 2023 20:46:24.085324803 -03,172.16.0.102,255.255.255.255,,,10665,10665,,,,,,,,,,,,
3111,May 18, 2023 20:46:24.085332614 -03,172.16.2.249,224.0.0.251,,,40167,5353,,,,,Android-106.local,,,,,,,
3112,May 18, 2023 20:46:24.085335736 -03,172.16.11.19,224.0.0.251,,,5353,5353,,,,,_googlecast._tcp.local,,,,,,,
3113,May 18, 2023 20:46:24.187022594 -03,172.16.5.17,224.0.0.251,,,5353,5353,,,,,{"nm":"Redmi Note 9","as":"[8193, 8194]","ip":"17"}._mi-connect._udp.local,,33,120,,,,
3114,May 18, 2023 20:46:24.283965606 -03,172.16.6.23,224.0.0.251,,,5353,5353,,,,,,23.6.16.172.in-addr.arpa,4.2.D.B.A.9.E.F.F.F.A.4.0.0.0.A.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,23.6.16.172.in-addr.arpa,4.2.D.B.A.9.E.F.F.F.A.4.0.0.0.A.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,12,12,47,12,47,12,120,120,120,120,,,,
3115,May 18, 2023 20:46:24.283973923 -03,172.16.7.250,224.0.0.251,,,5353,5353,,,,,,DESKTOP-5N4ENBI.local,1,10,,,,
3116,May 18, 2023 20:46:24.285803271 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3117,May 18, 2023 20:46:24.285807149 -03,172.16.6.63,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3118,May 18, 2023 20:46:24.290051690 -03,172.16.2.223,224.0.0.251,,,5353,5353,,,,,Android-9.local,Android-9.local,28,120,,,,
3119,May 18, 2023 20:46:24.290066806 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3120,May 18, 2023 20:46:24.290069341 -03,172.16.7.153,224.0.0.251,,,5353,5353,,,,,,iPad de Pedro._device-info._tcp.local,iPad de Pedro._companion-link._tcp.local,_companion-link._tcp.local,iPad de Pedro._companion-link._tcp.local,16,16,12,47,16,33,4500,4500,4500,4500,,,,
3121,May 18, 2023 20:46:24.290066916 -03,172.16.7.250,224.0.0.251,,,5353,5353,,,,,BRN001BA96F9D70.local,,,,,,,
3122,May 18, 2023 20:46:24.386519960 -03,172.16.6.221,224.0.0.251,,,5353,5353,,,,,_%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local,_googlecast._tcp.local,,,,,,,
3123,May 18, 2023 20:46:24.397107665 -03,172.16.8.56,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,iPad de Erika Vitoria._companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
3124,May 18, 2023 20:46:24.397107741 -03,172.16.5.237,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4500,4500,,,,
3125,May 18, 2023 20:46:24.397107764 -03,172.16.3.176,224.0.0.251,,,5353,5353,,,,,_homekit._tcp.local,_sleep-proxy._udp.local,iPad de Erika Vitoria._companion-link._tcp.local,<Root>,41,,,,,
3126,May 18, 2023 20:46:24.414647859 -03,,,,,,,,,,,,,,,,,,
3127,May 18, 2023 20:46:24.414658246 -03,,,,,,,,,,,,,,,,,,
3128,May 18, 2023 20:46:24.488147173 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3129,May 18, 2023 20:46:24.489827506 -03,172.16.9.21,224.0.0.251,,,5353,5353,,,,,,iPad de Erika Vitoria._companion-link._tcp.local,iPad de Erika Vitoria._companion-link._tcp.local,16,47,16,33,4500,4500,,,,
3130,May 18, 2023 20:46:24.499545417 -03,172.16.6.23,224.0.0.251,,,5353,5353,,,,,Android-7.local,Android-7.local,Android-7.local,Android-7.local,1,28,120,120,,,,
3131,May 18, 2023 20:46:24.595674271 -03,172.16.7.54,224.0.0.251,,,5353,5353,,,,,,172-16-7-54.local,1,10,,,,
3132,May 18, 2023 20:46:24.595675518 -03,172.16.0.148,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,iPad de Erika Vitoria._companion-link._tcp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4500,4500,,,,
3133,May 18, 2023 20:46:24.595694995 -03,172.16.7.98,224.0.0.251,,,5353,5353,,,,,_spotify-social-listening._tcp.local,Spotify Group Session._spotify-social-listening._tcp.local,Spotify Group Session._spotify-social-listening._tcp.local,,,,,,,
3134,May 18, 2023 20:46:24.595697555 -03,172.16.7.226,224.0.0.251,,,5353,5353,,,,,,fedora.local,1,10,,,,
3135,May 18, 2023 20:46:24.692483314 -03,172.16.7.54,224.0.0.251,,,5353,5353,,,,,,172-16-7-54.local,1,10,,,,
3136,May 18, 2023 20:46:24.693496118 -03,172.16.5.25,224.0.0.251,,,5353,5353,,,,,lb._dns-sd._udp.local,_companion-link._tcp.local,_airplay._tcp.local,_raop._tcp.local,_homekit._tcp.local,iPad de Erika Vitoria._companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
3137,May 18, 2023 20:46:24.695741980 -03,172.16.3.249,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3138,May 18, 2023 20:46:24.695742093 -03,172.16.0.102,255.255.255.255,,,9050,9050,,,,,,,,,,,,
3139,May 18, 2023 20:46:24.695742177 -03,172.16.9.21,224.0.0.251,,,5353,5353,,,,,,iPad de Erika Vitoria._device-info._tcp.local,_companion-link._tcp.local,16,12,4500,4500,,,,
3140,May 18, 2023 20:46:24.796156981 -03,172.16.0.253,224.0.0.251,,,5353,5353,,,,,,253.0.16.172.in-addr.arpa,C.D.B.7.B.B.F.A.2.2.F.A.0.E.7.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,{"nm":"Dr. Arthur Leitão","as":"[8194]","ip":"253"}._mi-connect._udp.local,253.0.16.172.in-addr.arpa,C.D.B.7.B.B.F.A.2.2.F.A.0.E.7.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa,33,12,12,47,16,33,47,12,47,12,120,120,120,120,120,120,,,,
3141,May 18, 2023 20:46:24.802188466 -03,172.16.0.102,224.0.0.251,,,5353,5353,,,,,_%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local,_googlecast._tcp.local,,,,,,,
3142,May 18, 2023 20:46:24.802191035 -03,172.16.7.226,224.0.0.251,,,5353,5353,,,,,,fedora.local,1,10,,,,
3143,May 18, 2023 20:46:24.802198351 -03,172.16.2.9,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,lb._dns-sd._udp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4500,4500,,,,
3144,May 18, 2023 20:46:24.901247211 -03,172.16.8.0,224.0.0.251,,,5353,5353,,,,,lb._dns-sd._udp.local,_companion-link._tcp.local,_airplay._tcp.local,_raop._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3145,May 18, 2023 20:46:24.999913801 -03,172.16.10.4,224.0.0.251,,,5353,5353,,,,,,_mi-connect._udp.local,12,0,,,,
3146,May 18, 2023 20:46:25.004491788 -03,172.16.0.113,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_homekit._tcp.local,_raop._tcp.local,_airplay._tcp.local,_sleep-proxy._udp.local,<Root>,41,,,,,
3147,May 18, 2023 20:46:25.102410733 -03,172.16.9.21,224.0.0.251,,,5353,5353,,,,,,iPad de Erika Vitoria._companion-link._tcp.local,iPad de Erika Vitoria._companion-link._tcp.local,16,47,16,33,4500,4500,,,,
3148,May 18, 2023 20:46:25.103771726 -03,172.16.2.249,224.0.0.251,,,40167,5353,,,,,fedora.local,,,,,,,
3149,May 18, 2023 20:46:25.104354523 -03,172.16.8.124,224.0.0.251,,,5353,5353,,,,,Android-287.local,Android-287.local,Android-287.local,Android-287.local,1,28,120,120,,,,
3150,May 18, 2023 20:46:25.106284151 -03,172.16.0.253,224.0.0.251,,,5353,5353,,,,,,{"nm":"Dr. Arthur Leitão","as":"[8194]","ip":"253"}._mi-connect._udp.local,_services._dns-sd._udp.local,_mi-connect._udp.local,{"nm":"Dr. Arthur Leitão","as":"[8194]","ip":"253"}._mi-connect._udp.local,16,12,12,47,16,33,4500,4500,4500,4500,,,,
3151,May 18, 2023 20:46:25.106284768 -03,172.16.7.153,224.0.0.251,,,5353,5353,,,,,,iPad de Pedro._device-info._tcp.local,_companion-link._tcp.local,iPad de Pedro._companion-link._tcp.local,16,12,47,16,33,4500,4500,4500,,,,
3152,May 18, 2023 20:46:25.106284267 -03,172.16.9.131,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
3153,May 18, 2023 20:46:25.208648157 -03,172.16.10.4,224.0.0.251,,,5353,5353,,,,,,Android-7.local,Android-7.local,Android-7.local,1,28,47,1,28,120,120,120,,,,
3154,May 18, 2023 20:46:25.208659819 -03,172.16.9.21,224.0.0.251,,,5353,5353,,,,,,iPad de Erika Vitoria._companion-link._tcp.local,iPad de Erika Vitoria._companion-link._tcp.local,16,47,16,33,4500,4500,,,,
3155,May 18, 2023 20:46:25.208664843 -03,172.16.7.98,224.0.0.251,,,5353,5353,,,,,Android-141.local,Android-141.local,Android-141.local,Android-141.local,1,28,120,120,,,,
3156,May 18, 2023 20:46:25.209799754 -03,172.16.6.23,224.0.0.251,,,5353,5353,,,,,Android-7.local,Android-7.local,Android-7.local,Android-7.local,1,28,120,120,,,,
3157,May 18, 2023 20:46:25.209824919 -03,172.16.2.249,224.0.0.251,,,40167,5353,,,,,172-16-7-54.local,,,,,,,
3158,May 18, 2023 20:46:25.209828578 -03,172.16.6.179,224.0.0.251,,,5353,5353,,,,,_sleep-proxy._udp.local,<Root>,41,,,,,
3159,May 18, 2023 20:46:25.307285505 -03,172.16.6.140,224.0.0.251,,,5353,5353,,,,,iPad de Erika Vitoria._companion-link._tcp.local,<Root>,41,,,,,
3160,May 18, 2023 20:46:25.307631298 -03,172.16.8.149,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,_companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,12,41,4498,4500,,,,
